PC1,PC2,Cluster
2.101182865549713,0.49884036821180483,1
16.272352282540258,-2.832702497267471,0
-0.48383894423670276,-0.6110900864365597,1
1.1648387581514805,3.142315881700733,1
1.195506562986973,-2.8911587006768693,1
-0.42019810528813495,-5.094944503382183,1
-6.62098830674422,-3.673829583453271,1
6.732037188240187,-2.7919798646971787,1
6.820098483650931,-7.638766534546995,0
-3.364734512300175,3.8089921413253798,1
-5.023131948077113,-6.132739541391095,1
-9.980399478284923,-4.990203536127401,1
14.218935764778795,0.01679352047504172,0
-4.9043751012422065,-2.251990580615022,1
11.476475860638619,-1.3855770219944101,1
0.4627990179052671,-4.9654026179143695,1
11.749504769898234,-6.468750831870586,0
-6.778314347055744,0.8465133970432606,1
10.774744762965176,-5.000406620922589,1
-2.885641299673799,0.40864101927753826,1
-0.5410535348008615,-0.23982303140064945,0
4.571218431695804,2.286255056715558,0
9.495128124930416,-1.6197681092659046,0
5.96419000105724,3.9303907260115807,0
10.423233722810382,2.0210515500529787,1
-4.400500649209497,-2.1451543469411045,1
6.167068041350342,-0.43951752129975535,0
2.3516860083393287,-5.49571720276607,0
11.122726898356554,2.0591018549413915,1
-0.7928047881553245,1.3449688916884626,0
4.37431863395124,5.293608336254172,0
15.201489408473718,-3.804956487755881,0
-2.8086963118833843,-6.060421822975921,0
-5.491242482677621,-3.905529557201946,1
3.8777691040129048,-11.66951037921952,0
-0.9750757084247724,6.912876096183719,1
-1.8651473661386044,-3.0782740430144155,0
-1.9508343007857958,-3.364429388541054,1
-6.01392445306813,-1.5817355599740428,0
-1.49052582677023,-3.7358236576949473,0
-2.584904602674803,4.370046308921977,1
-5.400620657790267,-5.354099054230263,0
0.04437678702706711,-6.74152708498921,1
-1.2230979905380706,4.211805430323654,1
-3.421523737585837,3.0718309310101244,1
-1.3998593988321155,2.0962297771884573,1
-0.9331848652614526,4.572292197380212,1
2.469340735225053,3.2519844034354146,0
1.3295785419304196,-0.41910494655621267,1
0.8784513742677242,0.7949393557498684,0
-5.323529061423086,1.0754530637116513,1
-0.5257572504673361,-3.0575455755542773,1
11.342128506711632,-8.153273809906757,1
8.261642248463053,1.2342917033389018,0
3.999240482615935,-4.028235965248509,1
-6.313475795178236,-6.358075187098022,0
-0.42199734596257804,-2.4813206778425148,1
-5.858263547706288,1.2615718631347455,1
-0.5873892196285494,3.1904309468715097,1
-3.9855490099531057,0.7806254231248761,1
-8.265555346059514,-0.9249452365507949,1
-7.222623221388405,-0.9014040574764188,1
-7.535360007323782,-0.23276359181748135,1
-1.7724125680815648,0.5103298757078542,1
-7.06430249127151,-0.975536635344671,1
5.1996991139266315,-2.977618112066213,0
2.983108034548136,1.2777606251404063,1
1.0064283917816563,0.4988121917323301,1
1.4813508286043333,6.167125610621505,1
-3.805048768647106,1.0520054554261085,1
5.831837276985526,-1.1802753329461606,0
-1.6198370212108721,6.287546435082227,1
-7.871002273224352,-3.9562856689941412,1
-3.3171493117831696,2.2981846594591264,1
-5.963971905521185,-3.4967912556359506,1
-0.7780358400875388,-7.488781422963295,0
-1.3702004185243606,3.040085429277293,1
-1.5998129693125267,6.253436543841821,1
-6.597942211684904,-0.34228509481047487,1
-0.4806538986902235,6.16905057390387,1
-1.6460323845020075,1.65397684986075,0
0.8404079565500104,4.169517412663178,1
-4.202805074609513,1.7433962195921384,1
-3.520333063570924,2.9806450530074713,1
-3.058763687510095,5.2891877993988325,1
-2.9726531957215308,1.737928776989258,1
10.569640583112701,-5.991959465238438,0
6.780006075720003,4.247282293038912,0
1.1047805253774676,4.369086520925187,0
-1.9171761231672477,3.455386048190378,0
-8.50740293030744,-2.608254208160421,1
-9.195251785175033,-5.944435426166035,0
-8.514817871784823,-4.43807256014106,1
-2.901796210930177,5.387150504139988,1
2.538532432757449,-3.5984950646893075,0
0.7165893773898182,-3.368400831207544,0
-2.2959995325574045,4.132850397675527,1
1.1273436618988146,-3.706123905191602,0
-8.497300251752261,-3.8795810907206034,1
1.411160605275137,-6.3802425932496165,0
4.840061500993908,2.2624847572457285,0
-4.30103227154827,-3.352116560948778,1
-6.148994465330051,2.1187311302251124,1
-5.25271743728628,-0.9301224908043437,1
0.7409579879344486,-1.1062007653900703,1
0.6780318580711314,6.497959432501898,1
1.2201474693131202,3.5910698115447013,0
-4.17193196548529,-2.07952616379921,0
-3.327499155449787,-0.8083075694778642,1
-8.001171085102387,-5.33555572643337,1
1.5768317397947451,4.410829090660563,1
-6.052945887805512,-1.0105398301654729,1
-2.443923069295519,4.790151332889701,1
1.2007367851160158,4.721310319924484,1
-9.785406427447299,-4.795581513193612,1
-3.992748021661501,4.578927291742781,1
-4.878872789250809,4.208973849677653,1
